"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"FN001";"FN002";"FN003";"FN006";"FN023";"FN024";"Deflator_PIB_Acum"
FALSE;NA;"430223";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430225";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430230";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430235";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430258";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430265";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430270";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430350";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430355";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430360";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430367";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430370";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430380";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430400";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430420";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430435";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430450";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430461";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430462";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430465";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430468";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430469";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430471";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430480";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430500";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430511";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430512";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430513";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430515";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430517";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430537";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430558";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430583";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430585";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430587";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430593";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430595";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430597";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430607";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430613";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430635";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430637";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430640";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430642";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430645";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430650";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430655";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430675";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430692";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430705";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430710";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430745";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430780";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430781";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430786";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430800";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430807";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430820";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430825";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430830";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430843";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430850";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430860";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430865";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430885";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430912";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430915";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430925";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430940";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430955";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430957";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430960";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430965";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430975";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"430995";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431020";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431036";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431041";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431043";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431046";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431055";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431057";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431060";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431065";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431075";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431080";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431087";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431090";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431113";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431115";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431125";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431127";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431142";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431162";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431164";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431171";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431173";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431177";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431179";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431180";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431198";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431213";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431215";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431217";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431220";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431225";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431235";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431237";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431238";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431240";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431242";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431244";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431245";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431247";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431250";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431260";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431261";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431262";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431267";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431275";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431295";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431301";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431306";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431308";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431310";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431333";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431337";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431339";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431342";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431344";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431346";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431349";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431360";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431395";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431402";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431403";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431405";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431407";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431413";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431415";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431417";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431430";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431442";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431445";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431446";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431447";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431449";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431450";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431455";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431475";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431477";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431478";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431505";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431507";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431510";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431513";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431514";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431515";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431517";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431531";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431532";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431535";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431545";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431550";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431570";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431580";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431595";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431600";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431620";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431630";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431642";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431643";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431645";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431673";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431675";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431700";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431725";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431730";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431740";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431755";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431775";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431805";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431820";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431830";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431843";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431845";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431848";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431860";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431861";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431862";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431890";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431900";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431912";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431936";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431937";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431940";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431960";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431971";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431973";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431975";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"431980";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432010";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432020";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432026";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432032";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432045";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432050";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432067";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432085";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432090";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432145";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432146";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
FALSE;NA;"432149";NA;NA;2003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,46160589729653
